Station,Year,Month,Day,date,station,year,month,Mean Wind Speed (km/h),Max Wind Speed (km/h),StationType,StationName,geometry
Admiralty,2020,2,15,2020-02-15,S104,2020,2,14,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,16,2020-02-16,S104,2020,2,12.6,34.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,17,2020-02-17,S104,2020,2,19.1,48.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,18,2020-02-18,S104,2020,2,20.9,53.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,19,2020-02-19,S104,2020,2,23,55.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,20,2020-02-20,S104,2020,2,25.2,59.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,21,2020-02-21,S104,2020,2,21.6,65.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,22,2020-02-22,S104,2020,2,25.2,60.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,23,2020-02-23,S104,2020,2,25.6,59.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,24,2020-02-24,S104,2020,2,24.1,69.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,25,2020-02-25,S104,2020,2,23,50.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,26,2020-02-26,S104,2020,2,22.3,49,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,27,2020-02-27,S104,2020,2,21.6,47.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,28,2020-02-28,S104,2020,2,22,47.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,2,29,2020-02-29,S104,2020,2,22.3,45.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,1,2020-03-01,S104,2020,3,20.2,51.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,2,2020-03-02,S104,2020,3,19.1,43.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,3,2020-03-03,S104,2020,3,21.6,47.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,4,2020-03-04,S104,2020,3,18.4,41.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,5,2020-03-05,S104,2020,3,17.6,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,6,2020-03-06,S104,2020,3,13.3,38.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,7,2020-03-07,S104,2020,3,16.2,57.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,8,2020-03-08,S104,2020,3,12.6,31,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,9,2020-03-09,S104,2020,3,12.2,31.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,10,2020-03-10,S104,2020,3,15.5,37.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,11,2020-03-11,S104,2020,3,15.5,54.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,12,2020-03-12,S104,2020,3,19.4,49,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,13,2020-03-13,S104,2020,3,16.9,41.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,14,2020-03-14,S104,2020,3,18.7,41.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,15,2020-03-15,S104,2020,3,21.6,46.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,16,2020-03-16,S104,2020,3,22.3,61.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,17,2020-03-17,S104,2020,3,20.9,50.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,18,2020-03-18,S104,2020,3,18.7,44.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,19,2020-03-19,S104,2020,3,16.2,41,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,20,2020-03-20,S104,2020,3,17.6,41,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,21,2020-03-21,S104,2020,3,16.9,39.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,22,2020-03-22,S104,2020,3,13,53.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,23,2020-03-23,S104,2020,3,11.9,32.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,24,2020-03-24,S104,2020,3,17.3,47.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,25,2020-03-25,S104,2020,3,14.4,38.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,26,2020-03-26,S104,2020,3,17.6,39.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,27,2020-03-27,S104,2020,3,14.8,44.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,28,2020-03-28,S104,2020,3,14,36.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,29,2020-03-29,S104,2020,3,18.7,37.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,30,2020-03-30,S104,2020,3,15.1,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,3,31,2020-03-31,S104,2020,3,16.2,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,1,2020-04-01,S104,2020,4,13.7,34.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,2,2020-04-02,S104,2020,4,15.4,51.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,3,2020-04-03,S104,2020,4,14.4,41.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,4,2020-04-04,S104,2020,4,16.1,40.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,5,2020-04-05,S104,2020,4,13.4,46.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,6,2020-04-06,S104,2020,4,11.2,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,7,2020-04-07,S104,2020,4,11.649999999999999,33.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,8,2020-04-08,S104,2020,4,12.1,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,9,2020-04-09,S104,2020,4,15.3,44.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,10,2020-04-10,S104,2020,4,14.3,37.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,11,2020-04-11,S104,2020,4,16.3,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,12,2020-04-12,S104,2020,4,16.2,36.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,13,2020-04-13,S104,2020,4,14.2,51.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,14,2020-04-14,S104,2020,4,19,44.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,15,2020-04-15,S104,2020,4,18.1,45.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,16,2020-04-16,S104,2020,4,18.5,41.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,17,2020-04-17,S104,2020,4,15.7,37,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,18,2020-04-18,S104,2020,4,16.4,43.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,19,2020-04-19,S104,2020,4,16.4,36.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,20,2020-04-20,S104,2020,4,17.9,37,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,21,2020-04-21,S104,2020,4,14.1,46.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,22,2020-04-22,S104,2020,4,15.1,45.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,23,2020-04-23,S104,2020,4,11.5,41.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,24,2020-04-24,S104,2020,4,9.6,36.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,25,2020-04-25,S104,2020,4,10.3,37.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,26,2020-04-26,S104,2020,4,11,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,27,2020-04-27,S104,2020,4,11.2,42,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,28,2020-04-28,S104,2020,4,10.9,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,29,2020-04-29,S104,2020,4,11,42,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,4,30,2020-04-30,S104,2020,4,11.5,30.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,1,2020-05-01,S104,2020,5,9.7,41.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,2,2020-05-02,S104,2020,5,11.7,32.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,3,2020-05-03,S104,2020,5,9.8,26.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,4,2020-05-04,S104,2020,5,13,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,5,2020-05-05,S104,2020,5,12.2,45,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,6,2020-05-06,S104,2020,5,7.9,37.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,7,2020-05-07,S104,2020,5,10.3,35,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,8,2020-05-08,S104,2020,5,9.2,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,9,2020-05-09,S104,2020,5,7.9,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,10,2020-05-10,S104,2020,5,12.4,37.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,11,2020-05-11,S104,2020,5,11,35.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,12,2020-05-12,S104,2020,5,12.6,37.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,13,2020-05-13,S104,2020,5,10.8,38.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,14,2020-05-14,S104,2020,5,12.4,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,15,2020-05-15,S104,2020,5,9.9,32.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,16,2020-05-16,S104,2020,5,9.4,38.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,17,2020-05-17,S104,2020,5,9.3,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,18,2020-05-18,S104,2020,5,7.6,23.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,19,2020-05-19,S104,2020,5,10.5,36.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,20,2020-05-20,S104,2020,5,9.9,45.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,21,2020-05-21,S104,2020,5,10.5,42,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,22,2020-05-22,S104,2020,5,10.9,35,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,23,2020-05-23,S104,2020,5,9.4,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,24,2020-05-24,S104,2020,5,12.1,42,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,25,2020-05-25,S104,2020,5,10.9,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,26,2020-05-26,S104,2020,5,9.6,30.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,27,2020-05-27,S104,2020,5,10.7,41.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,28,2020-05-28,S104,2020,5,11,35.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,29,2020-05-29,S104,2020,5,9.6,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,30,2020-05-30,S104,2020,5,10.1,45,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,5,31,2020-05-31,S104,2020,5,11.1,29.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,1,2020-06-01,S104,2020,6,11.1,38.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,2,2020-06-02,S104,2020,6,9.7,32.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,3,2020-06-03,S104,2020,6,11.6,35.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,4,2020-06-04,S104,2020,6,8.4,51.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,5,2020-06-05,S104,2020,6,8,33.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,6,2020-06-06,S104,2020,6,8.5,25.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,7,2020-06-07,S104,2020,6,10.6,24.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,8,2020-06-08,S104,2020,6,10.9,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,9,2020-06-09,S104,2020,6,10,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,10,2020-06-10,S104,2020,6,12.1,39.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,11,2020-06-11,S104,2020,6,12.1,37,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,12,2020-06-12,S104,2020,6,9.3,34.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,13,2020-06-13,S104,2020,6,9,29.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,14,2020-06-14,S104,2020,6,8.2,33.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,15,2020-06-15,S104,2020,6,9.7,42.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,16,2020-06-16,S104,2020,6,12.7,35.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,17,2020-06-17,S104,2020,6,9.3,27.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,18,2020-06-18,S104,2020,6,8.9,23.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,19,2020-06-19,S104,2020,6,7.8,24.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,20,2020-06-20,S104,2020,6,8.3,32.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,21,2020-06-21,S104,2020,6,8.2,29.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,22,2020-06-22,S104,2020,6,8.5,27.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,23,2020-06-23,S104,2020,6,8.6,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,24,2020-06-24,S104,2020,6,9.5,41.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,25,2020-06-25,S104,2020,6,9.1,25.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,26,2020-06-26,S104,2020,6,10,28.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,27,2020-06-27,S104,2020,6,10.9,37.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,28,2020-06-28,S104,2020,6,9.3,43.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,29,2020-06-29,S104,2020,6,8.7,36.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,6,30,2020-06-30,S104,2020,6,10.8,43.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,1,2020-07-01,S104,2020,7,8.2,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,2,2020-07-02,S104,2020,7,9.6,34.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,3,2020-07-03,S104,2020,7,9.1,32.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,4,2020-07-04,S104,2020,7,11,40,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,5,2020-07-05,S104,2020,7,11.6,53.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,6,2020-07-06,S104,2020,7,11.8,36.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,7,2020-07-07,S104,2020,7,9.5,30.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,8,2020-07-08,S104,2020,7,8.7,23.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,9,2020-07-09,S104,2020,7,9.2,35.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,10,2020-07-10,S104,2020,7,10.4,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,11,2020-07-11,S104,2020,7,10.7,28.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,12,2020-07-12,S104,2020,7,8.8,25.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,13,2020-07-13,S104,2020,7,11.1,39.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,14,2020-07-14,S104,2020,7,10.2,32,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,15,2020-07-15,S104,2020,7,8.7,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,16,2020-07-16,S104,2020,7,11,40.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,17,2020-07-17,S104,2020,7,9.6,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,18,2020-07-18,S104,2020,7,12.1,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,19,2020-07-19,S104,2020,7,9.7,27.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,20,2020-07-20,S104,2020,7,13.2,39.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,21,2020-07-21,S104,2020,7,11.7,38.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,22,2020-07-22,S104,2020,7,9.8,25.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,23,2020-07-23,S104,2020,7,9,36.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,24,2020-07-24,S104,2020,7,11,42.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,25,2020-07-25,S104,2020,7,10.9,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,26,2020-07-26,S104,2020,7,10.8,45.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,27,2020-07-27,S104,2020,7,10.3,43.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,28,2020-07-28,S104,2020,7,9.7,27.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,29,2020-07-29,S104,2020,7,9.9,22,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,30,2020-07-30,S104,2020,7,10.4,26.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,7,31,2020-07-31,S104,2020,7,9.6,39.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,1,2020-08-01,S104,2020,8,8.8,34.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,2,2020-08-02,S104,2020,8,8.4,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,3,2020-08-03,S104,2020,8,9.2,28.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,4,2020-08-04,S104,2020,8,9.9,59.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,5,2020-08-05,S104,2020,8,8.3,28.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,6,2020-08-06,S104,2020,8,8.2,25.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,7,2020-08-07,S104,2020,8,9.6,29.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,8,2020-08-08,S104,2020,8,9.2,27.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,9,2020-08-09,S104,2020,8,9.3,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,10,2020-08-10,S104,2020,8,10,28.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,11,2020-08-11,S104,2020,8,9.6,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,12,2020-08-12,S104,2020,8,12.5,40.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,13,2020-08-13,S104,2020,8,8,24.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,14,2020-08-14,S104,2020,8,13,41.1,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,15,2020-08-15,S104,2020,8,10.4,33.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,16,2020-08-16,S104,2020,8,8.6,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,17,2020-08-17,S104,2020,8,9.8,37.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,18,2020-08-18,S104,2020,8,8.5,25.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,19,2020-08-19,S104,2020,8,9.8,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,20,2020-08-20,S104,2020,8,11.6,42.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,21,2020-08-21,S104,2020,8,11.1,32,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,22,2020-08-22,S104,2020,8,10.8,38.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,23,2020-08-23,S104,2020,8,11,43.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,24,2020-08-24,S104,2020,8,14.3,35.2,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,25,2020-08-25,S104,2020,8,11.1,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,26,2020-08-26,S104,2020,8,8.6,32.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,27,2020-08-27,S104,2020,8,8.8,31.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,28,2020-08-28,S104,2020,8,8.7,29.8,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,29,2020-08-29,S104,2020,8,10.8,28.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,30,2020-08-30,S104,2020,8,9.6,32,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,8,31,2020-08-31,S104,2020,8,9.5,31.7,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,1,2020-09-01,S104,2020,9,10.3,37.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,2,2020-09-02,S104,2020,9,11.4,33.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,3,2020-09-03,S104,2020,9,9.8,25.9,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,4,2020-09-04,S104,2020,9,10.3,31.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,5,2020-09-05,S104,2020,9,8.3,31.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,6,2020-09-06,S104,2020,9,10.9,41.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,7,2020-09-07,S104,2020,9,12.9,42.4,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,8,2020-09-08,S104,2020,9,12.2,34.6,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,9,2020-09-09,S104,2020,9,10.3,28.5,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
Admiralty,2020,9,10,2020-09-10,S104,2020,9,10.5,36.3,AWS,Admiralty,"c(22667.410057558, 47284.6997173195)"
