Station,Year,Month,Day,date,station,year,month,Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C)
Pulau Ubin,2023,1,20,2023-01-20,S106,2023,1,25.4,28,23.8
Pulau Ubin,2023,1,21,2023-01-21,S106,2023,1,26.9,31.7,24
Pulau Ubin,2023,1,22,2023-01-22,S106,2023,1,26.2,30.5,24.2
Pulau Ubin,2023,1,23,2023-01-23,S106,2023,1,25.1,27.7,24
Pulau Ubin,2023,1,24,2023-01-24,S106,2023,1,23.7,24.9,22.5
Pulau Ubin,2023,1,25,2023-01-25,S106,2023,1,23.6,24.6,22.6
Pulau Ubin,2023,1,26,2023-01-26,S106,2023,1,25.15,27.950000000000003,22.9
Pulau Ubin,2023,1,27,2023-01-27,S106,2023,1,26.7,31.3,23.2
Pulau Ubin,2023,1,28,2023-01-28,S106,2023,1,23.9,24.8,23.3
Pulau Ubin,2023,1,29,2023-01-29,S106,2023,1,24.1,25.7,22.5
Pulau Ubin,2023,1,30,2023-01-30,S106,2023,1,25.4,29,23.6
Pulau Ubin,2023,1,31,2023-01-31,S106,2023,1,24.6,26.9,23.5
Pulau Ubin,2023,2,1,2023-02-01,S106,2023,2,26.3,30.3,23.8
Pulau Ubin,2023,2,2,2023-02-02,S106,2023,2,26.9,31.3,24.1
Pulau Ubin,2023,2,3,2023-02-03,S106,2023,2,26.2,31.4,22.6
Pulau Ubin,2023,2,4,2023-02-04,S106,2023,2,24.3,27.1,23.1
Pulau Ubin,2023,2,5,2023-02-05,S106,2023,2,25.9,30.8,24.1
Pulau Ubin,2023,2,6,2023-02-06,S106,2023,2,26.4,31.2,23.9
Pulau Ubin,2023,2,7,2023-02-07,S106,2023,2,26.6,31.1,23.4
Pulau Ubin,2023,2,8,2023-02-08,S106,2023,2,27.1,31.6,24.7
Pulau Ubin,2023,2,9,2023-02-09,S106,2023,2,27.2,30.8,24.9
Pulau Ubin,2023,2,10,2023-02-10,S106,2023,2,26.8,32.1,24.7
Pulau Ubin,2023,2,11,2023-02-11,S106,2023,2,27.2,30.8,25
Pulau Ubin,2023,2,12,2023-02-12,S106,2023,2,25.2,31,22.2
Pulau Ubin,2023,2,13,2023-02-13,S106,2023,2,26.1,31.8,23
Pulau Ubin,2023,2,14,2023-02-14,S106,2023,2,26.1,30.2,24.2
Pulau Ubin,2023,2,15,2023-02-15,S106,2023,2,25.5,28.9,22.6
Pulau Ubin,2023,2,16,2023-02-16,S106,2023,2,26.2,30.4,22.5
Pulau Ubin,2023,2,17,2023-02-17,S106,2023,2,26.4,30.8,22.5
Pulau Ubin,2023,2,18,2023-02-18,S106,2023,2,27.2,31.4,24.4
Pulau Ubin,2023,2,19,2023-02-19,S106,2023,2,27.4,31.9,24.7
Pulau Ubin,2023,2,20,2023-02-20,S106,2023,2,26.5,31.2,24.4
Pulau Ubin,2023,2,21,2023-02-21,S106,2023,2,26.8,31.1,23.6
Pulau Ubin,2023,2,22,2023-02-22,S106,2023,2,27,30.9,24.3
Pulau Ubin,2023,2,23,2023-02-23,S106,2023,2,27.3,31.2,24.9
Pulau Ubin,2023,2,24,2023-02-24,S106,2023,2,27.5,31.4,24.5
Pulau Ubin,2023,2,25,2023-02-25,S106,2023,2,26.7,30.8,23.6
Pulau Ubin,2023,2,26,2023-02-26,S106,2023,2,26.9,30.8,24.2
Pulau Ubin,2023,2,27,2023-02-27,S106,2023,2,26.4,30.5,24.1
Pulau Ubin,2023,2,28,2023-02-28,S106,2023,2,24.6,28.1,22.4
Pulau Ubin,2023,3,1,2023-03-01,S106,2023,3,23.5,27.2,21.7
Pulau Ubin,2023,3,2,2023-03-02,S106,2023,3,24.4,29.8,22.5
Pulau Ubin,2023,3,3,2023-03-03,S106,2023,3,24.3,25.7,23.4
Pulau Ubin,2023,3,4,2023-03-04,S106,2023,3,24,25.1,22.4
Pulau Ubin,2023,3,5,2023-03-05,S106,2023,3,25.2,28.6,23.6
Pulau Ubin,2023,3,6,2023-03-06,S106,2023,3,25.4,28.8,22.9
Pulau Ubin,2023,3,7,2023-03-07,S106,2023,3,26,29.4,23.5
Pulau Ubin,2023,3,8,2023-03-08,S106,2023,3,26.7,30.6,24
Pulau Ubin,2023,3,9,2023-03-09,S106,2023,3,27.1,30.6,23.8
Pulau Ubin,2023,3,10,2023-03-10,S106,2023,3,27,30.8,25
Pulau Ubin,2023,3,11,2023-03-11,S106,2023,3,27,31.2,24.9
Pulau Ubin,2023,3,12,2023-03-12,S106,2023,3,27.1,31.9,24
Pulau Ubin,2023,3,13,2023-03-13,S106,2023,3,26.9,30.5,24.3
Pulau Ubin,2023,3,14,2023-03-14,S106,2023,3,26.3,30.2,23.1
Pulau Ubin,2023,3,15,2023-03-15,S106,2023,3,26.3,30.2,22.8
Pulau Ubin,2023,3,16,2023-03-16,S106,2023,3,27.1,31.3,23.4
Pulau Ubin,2023,3,17,2023-03-17,S106,2023,3,27.3,31.9,24.3
Pulau Ubin,2023,3,18,2023-03-18,S106,2023,3,27.3,31.2,24.1
Pulau Ubin,2023,3,19,2023-03-19,S106,2023,3,27.6,32.4,25.2
Pulau Ubin,2023,3,20,2023-03-20,S106,2023,3,27.8,32,25.2
Pulau Ubin,2023,3,21,2023-03-21,S106,2023,3,26.3,31.7,22.9
Pulau Ubin,2023,3,22,2023-03-22,S106,2023,3,27.3,32.8,24.5
Pulau Ubin,2023,3,23,2023-03-23,S106,2023,3,27.8,33.1,24.3
Pulau Ubin,2023,3,24,2023-03-24,S106,2023,3,26.7,32.9,24.6
Pulau Ubin,2023,3,25,2023-03-25,S106,2023,3,25.3,31.7,23
Pulau Ubin,2023,3,26,2023-03-26,S106,2023,3,26.6,33.5,23.1
Pulau Ubin,2023,3,27,2023-03-27,S106,2023,3,25.1,27.5,23
Pulau Ubin,2023,3,28,2023-03-28,S106,2023,3,28,33.4,24.3
Pulau Ubin,2023,3,29,2023-03-29,S106,2023,3,27.6,33.5,24.3
Pulau Ubin,2023,3,30,2023-03-30,S106,2023,3,27.3,32.4,23.1
Pulau Ubin,2023,3,31,2023-03-31,S106,2023,3,27.7,33,23.7
Pulau Ubin,2023,4,1,2023-04-01,S106,2023,4,26.8,32.6,23.1
Pulau Ubin,2023,4,2,2023-04-02,S106,2023,4,27,32.6,23.7
Pulau Ubin,2023,4,3,2023-04-03,S106,2023,4,25.4,28.7,23.7
Pulau Ubin,2023,4,4,2023-04-04,S106,2023,4,27.7,33.8,24.2
Pulau Ubin,2023,4,5,2023-04-05,S106,2023,4,26.3,29.8,24.9
Pulau Ubin,2023,4,6,2023-04-06,S106,2023,4,27.7,32.4,23.5
Pulau Ubin,2023,4,7,2023-04-07,S106,2023,4,26.4,30.7,24.1
Pulau Ubin,2023,4,8,2023-04-08,S106,2023,4,26.8,33.8,24.2
Pulau Ubin,2023,4,9,2023-04-09,S106,2023,4,27.8,32.7,24.5
Pulau Ubin,2023,4,10,2023-04-10,S106,2023,4,27.4,33.3,24.2
Pulau Ubin,2023,4,11,2023-04-11,S106,2023,4,28,33.5,24.4
Pulau Ubin,2023,4,12,2023-04-12,S106,2023,4,28.4,34.4,24.5
Pulau Ubin,2023,4,13,2023-04-13,S106,2023,4,27.8,33.3,24.5
Pulau Ubin,2023,4,14,2023-04-14,S106,2023,4,28.1,34.1,24.7
Pulau Ubin,2023,4,15,2023-04-15,S106,2023,4,28.5,34.3,25.2
Pulau Ubin,2023,4,16,2023-04-16,S106,2023,4,26.5,32.9,23.2
Pulau Ubin,2023,4,17,2023-04-17,S106,2023,4,27.3,33.9,25.1
Pulau Ubin,2023,4,18,2023-04-18,S106,2023,4,28.9,34.5,25.6
Pulau Ubin,2023,4,19,2023-04-19,S106,2023,4,27.9,32.6,25.5
Pulau Ubin,2023,4,20,2023-04-20,S106,2023,4,26.9,30.5,24.3
Pulau Ubin,2023,4,21,2023-04-21,S106,2023,4,27.9,33.6,24.8
Pulau Ubin,2023,4,22,2023-04-22,S106,2023,4,28.4,35,25.6
Pulau Ubin,2023,4,23,2023-04-23,S106,2023,4,28.9,33.9,26
Pulau Ubin,2023,4,24,2023-04-24,S106,2023,4,28.9,34,25.7
Pulau Ubin,2023,4,25,2023-04-25,S106,2023,4,27.6,32.6,25.9
Pulau Ubin,2023,4,26,2023-04-26,S106,2023,4,28.7,34.1,25.1
Pulau Ubin,2023,4,27,2023-04-27,S106,2023,4,28.2,32.7,26
Pulau Ubin,2023,4,28,2023-04-28,S106,2023,4,27.1,32.5,24.6
Pulau Ubin,2023,4,29,2023-04-29,S106,2023,4,27.6,34.3,24.7
Pulau Ubin,2023,4,30,2023-04-30,S106,2023,4,26.9,31.7,24.7
Pulau Ubin,2023,5,1,2023-05-01,S106,2023,5,28.7,34.1,24.9
Pulau Ubin,2023,5,2,2023-05-02,S106,2023,5,29.1,33.8,25.7
Pulau Ubin,2023,5,3,2023-05-03,S106,2023,5,28,34.2,26.1
Pulau Ubin,2023,5,4,2023-05-04,S106,2023,5,28.2,34.2,25.3
Pulau Ubin,2023,5,5,2023-05-05,S106,2023,5,28.1,34.1,25.2
Pulau Ubin,2023,5,6,2023-05-06,S106,2023,5,29,34.2,24.6
Pulau Ubin,2023,5,7,2023-05-07,S106,2023,5,27.7,30.7,25.3
Pulau Ubin,2023,5,8,2023-05-08,S106,2023,5,29.4,34.6,26.1
Pulau Ubin,2023,5,9,2023-05-09,S106,2023,5,29.3,34.5,26.3
Pulau Ubin,2023,5,10,2023-05-10,S106,2023,5,30.3,34.2,27.6
Pulau Ubin,2023,5,11,2023-05-11,S106,2023,5,29.8,34.1,27.3
Pulau Ubin,2023,5,12,2023-05-12,S106,2023,5,29.9,35,26.5
Pulau Ubin,2023,5,13,2023-05-13,S106,2023,5,29.8,35.4,25.9
Pulau Ubin,2023,5,14,2023-05-14,S106,2023,5,28.5,35.1,24.4
Pulau Ubin,2023,5,15,2023-05-15,S106,2023,5,27.9,33.7,25.2
Pulau Ubin,2023,5,16,2023-05-16,S106,2023,5,26.6,31.4,23.2
Pulau Ubin,2023,5,17,2023-05-17,S106,2023,5,26.6,33.8,23.6
Pulau Ubin,2023,5,18,2023-05-18,S106,2023,5,28.6,34.4,24.9
Pulau Ubin,2023,5,19,2023-05-19,S106,2023,5,27.8,32.9,25.1
Pulau Ubin,2023,5,20,2023-05-20,S106,2023,5,28.5,32.6,26.3
Pulau Ubin,2023,5,21,2023-05-21,S106,2023,5,26.2,27.8,22.7
Pulau Ubin,2023,5,22,2023-05-22,S106,2023,5,28.8,34.6,25.1
Pulau Ubin,2023,5,23,2023-05-23,S106,2023,5,28.5,32.8,25.2
Pulau Ubin,2023,5,24,2023-05-24,S106,2023,5,29.4,34.1,26.2
Pulau Ubin,2023,5,25,2023-05-25,S106,2023,5,29.1,33.4,27.1
Pulau Ubin,2023,5,26,2023-05-26,S106,2023,5,27.8,31.4,24.4
Pulau Ubin,2023,5,27,2023-05-27,S106,2023,5,27.9,33.4,25.4
Pulau Ubin,2023,5,28,2023-05-28,S106,2023,5,28.6,33.5,25.4
Pulau Ubin,2023,5,29,2023-05-29,S106,2023,5,29.1,34.2,24.5
Pulau Ubin,2023,5,30,2023-05-30,S106,2023,5,28.7,34.1,26.3
Pulau Ubin,2023,5,31,2023-05-31,S106,2023,5,29.9,34.3,27.1
Pulau Ubin,2023,6,1,2023-06-01,S106,2023,6,26,28.7,23.1
Pulau Ubin,2023,6,2,2023-06-02,S106,2023,6,28.8,34.7,24.2
Pulau Ubin,2023,6,3,2023-06-03,S106,2023,6,28.1,33.4,26.3
Pulau Ubin,2023,6,4,2023-06-04,S106,2023,6,26.3,30.8,24.1
Pulau Ubin,2023,6,5,2023-06-05,S106,2023,6,28.5,34,24.4
Pulau Ubin,2023,6,6,2023-06-06,S106,2023,6,27.6,31.6,26
Pulau Ubin,2023,6,7,2023-06-07,S106,2023,6,28.3,32.5,25.9
Pulau Ubin,2023,6,8,2023-06-08,S106,2023,6,28.6,33,25.3
Pulau Ubin,2023,6,9,2023-06-09,S106,2023,6,28.9,33.6,26
Pulau Ubin,2023,6,10,2023-06-10,S106,2023,6,28.6,33.7,25.8
Pulau Ubin,2023,6,11,2023-06-11,S106,2023,6,28.9,33.1,26
Pulau Ubin,2023,6,12,2023-06-12,S106,2023,6,26.8,30.4,24.2
Pulau Ubin,2023,6,13,2023-06-13,S106,2023,6,28.3,33.6,24.7
Pulau Ubin,2023,6,14,2023-06-14,S106,2023,6,27.2,30.6,24.9
Pulau Ubin,2023,6,15,2023-06-15,S106,2023,6,27.5,32.7,25.1
Pulau Ubin,2023,6,16,2023-06-16,S106,2023,6,29,33.6,25.4
Pulau Ubin,2023,6,17,2023-06-17,S106,2023,6,28.9,33.6,26.6
Pulau Ubin,2023,6,18,2023-06-18,S106,2023,6,27.1,31.2,22.7
Pulau Ubin,2023,6,19,2023-06-19,S106,2023,6,27.7,33,25
Pulau Ubin,2023,6,20,2023-06-20,S106,2023,6,28.7,34.1,25.5
Pulau Ubin,2023,6,21,2023-06-21,S106,2023,6,29.4,33.4,25.9
Pulau Ubin,2023,6,22,2023-06-22,S106,2023,6,29.2,33.6,25.9
Pulau Ubin,2023,6,23,2023-06-23,S106,2023,6,27.6,33.6,24.3
Pulau Ubin,2023,6,24,2023-06-24,S106,2023,6,27.4,32.8,23.6
Pulau Ubin,2023,6,25,2023-06-25,S106,2023,6,28.3,33.5,24.8
Pulau Ubin,2023,6,26,2023-06-26,S106,2023,6,27.3,32,23.2
Pulau Ubin,2023,6,27,2023-06-27,S106,2023,6,26.7,32.8,23.1
Pulau Ubin,2023,6,28,2023-06-28,S106,2023,6,27.4,32.5,24.6
Pulau Ubin,2023,6,29,2023-06-29,S106,2023,6,28.8,33.5,25.7
Pulau Ubin,2023,6,30,2023-06-30,S106,2023,6,27.2,30.8,24.7
Pulau Ubin,2023,7,1,2023-07-01,S106,2023,7,27.3,32.3,24.3
Pulau Ubin,2023,7,2,2023-07-02,S106,2023,7,28.8,33.1,25.7
Pulau Ubin,2023,7,3,2023-07-03,S106,2023,7,28.3,33.7,26
Pulau Ubin,2023,7,4,2023-07-04,S106,2023,7,28.9,33.4,26.1
Pulau Ubin,2023,7,5,2023-07-05,S106,2023,7,28.3,34,25.3
Pulau Ubin,2023,7,6,2023-07-06,S106,2023,7,26.4,29,24.7
Pulau Ubin,2023,7,7,2023-07-07,S106,2023,7,26.8,33.3,23.7
Pulau Ubin,2023,7,8,2023-07-08,S106,2023,7,27.8,33.1,24.5
Pulau Ubin,2023,7,9,2023-07-09,S106,2023,7,27.2,33.3,24.4
Pulau Ubin,2023,7,10,2023-07-10,S106,2023,7,27.1,31.9,24.9
Pulau Ubin,2023,7,11,2023-07-11,S106,2023,7,25.4,26.9,24.5
Pulau Ubin,2023,7,12,2023-07-12,S106,2023,7,27.6,32.3,24.5
Pulau Ubin,2023,7,13,2023-07-13,S106,2023,7,28.7,34,25.3
Pulau Ubin,2023,7,14,2023-07-14,S106,2023,7,25.6,27.5,23.6
Pulau Ubin,2023,7,15,2023-07-15,S106,2023,7,27.6,32.6,24.3
Pulau Ubin,2023,7,16,2023-07-16,S106,2023,7,28.6,33,25.2
Pulau Ubin,2023,7,17,2023-07-17,S106,2023,7,28.2,31.5,26.2
Pulau Ubin,2023,7,18,2023-07-18,S106,2023,7,27,30.1,24.1
Pulau Ubin,2023,7,19,2023-07-19,S106,2023,7,27.2,30.9,25.4
Pulau Ubin,2023,7,20,2023-07-20,S106,2023,7,25.4,27.7,23
Pulau Ubin,2023,7,21,2023-07-21,S106,2023,7,28.1,32.5,25.3
Pulau Ubin,2023,7,22,2023-07-22,S106,2023,7,28.8,32.8,26.1
Pulau Ubin,2023,7,23,2023-07-23,S106,2023,7,28,32,25.3
Pulau Ubin,2023,7,24,2023-07-24,S106,2023,7,28.5,34.4,25
Pulau Ubin,2023,7,25,2023-07-25,S106,2023,7,29,33.6,25.8
Pulau Ubin,2023,7,26,2023-07-26,S106,2023,7,29.3,33.5,26.7
Pulau Ubin,2023,7,27,2023-07-27,S106,2023,7,29.4,33.1,27.5
Pulau Ubin,2023,7,28,2023-07-28,S106,2023,7,29.3,33.1,26.7
Pulau Ubin,2023,7,29,2023-07-29,S106,2023,7,29.2,32.4,27.2
Pulau Ubin,2023,7,30,2023-07-30,S106,2023,7,29,32.2,26.6
Pulau Ubin,2023,7,31,2023-07-31,S106,2023,7,28.8,33.1,26.6
Pulau Ubin,2023,8,1,2023-08-01,S106,2023,8,28.6,33.6,25.9
Pulau Ubin,2023,8,2,2023-08-02,S106,2023,8,29.4,33.7,26.6
Pulau Ubin,2023,8,3,2023-08-03,S106,2023,8,25.6,28.6,22.5
Pulau Ubin,2023,8,4,2023-08-04,S106,2023,8,28.1,32.7,24.5
Pulau Ubin,2023,8,5,2023-08-05,S106,2023,8,29.1,33,26.3
Pulau Ubin,2023,8,6,2023-08-06,S106,2023,8,28.8,33.8,25.2
Pulau Ubin,2023,8,7,2023-08-07,S106,2023,8,28.8,33.9,25.4
Pulau Ubin,2023,8,8,2023-08-08,S106,2023,8,28,32.4,26
Pulau Ubin,2023,8,9,2023-08-09,S106,2023,8,28.6,33.1,25.7
Pulau Ubin,2023,8,10,2023-08-10,S106,2023,8,29,33.1,26.5
Pulau Ubin,2023,8,11,2023-08-11,S106,2023,8,28.3,33.3,25.5
Pulau Ubin,2023,8,12,2023-08-12,S106,2023,8,28.7,32.3,26.5
Pulau Ubin,2023,8,13,2023-08-13,S106,2023,8,28.6,32.1,26.1
Pulau Ubin,2023,8,14,2023-08-14,S106,2023,8,26.6,31.8,23.9
Pulau Ubin,2023,8,15,2023-08-15,S106,2023,8,27.3,33.4,24.1
Pulau Ubin,2023,8,16,2023-08-16,S106,2023,8,27.1,32.9,24.2
Pulau Ubin,2023,8,17,2023-08-17,S106,2023,8,26.8,33.3,23.7
Pulau Ubin,2023,8,18,2023-08-18,S106,2023,8,26,28.7,24.3
Pulau Ubin,2023,8,19,2023-08-19,S106,2023,8,26.2,30,24.3
Pulau Ubin,2023,8,20,2023-08-20,S106,2023,8,27.3,31.6,24.7
Pulau Ubin,2023,8,21,2023-08-21,S106,2023,8,26.2,30.8,23.1
Pulau Ubin,2023,8,22,2023-08-22,S106,2023,8,28.2,32.5,24.4
Pulau Ubin,2023,8,23,2023-08-23,S106,2023,8,28.6,33.3,25.3
Pulau Ubin,2023,8,24,2023-08-24,S106,2023,8,28.4,33.3,25.3
Pulau Ubin,2023,8,25,2023-08-25,S106,2023,8,27.9,32.5,25.6
Pulau Ubin,2023,8,26,2023-08-26,S106,2023,8,26.8,32.9,25.1
Pulau Ubin,2023,8,27,2023-08-27,S106,2023,8,28.1,33.4,24.2
Pulau Ubin,2023,8,28,2023-08-28,S106,2023,8,27.9,33,25.2
Pulau Ubin,2023,8,29,2023-08-29,S106,2023,8,27.5,31.3,25.6
Pulau Ubin,2023,8,30,2023-08-30,S106,2023,8,28.2,32.8,24.5
Pulau Ubin,2023,8,31,2023-08-31,S106,2023,8,28.1,31.8,25.6
Pulau Ubin,2023,9,1,2023-09-01,S106,2023,9,28.2,32.6,25.6
Pulau Ubin,2023,9,2,2023-09-02,S106,2023,9,28.8,34.1,24.7
Pulau Ubin,2023,9,3,2023-09-03,S106,2023,9,28.7,32.9,26.4
Pulau Ubin,2023,9,4,2023-09-04,S106,2023,9,29,32.4,27.1
Pulau Ubin,2023,9,5,2023-09-05,S106,2023,9,28.6,31.8,27.2
Pulau Ubin,2023,9,6,2023-09-06,S106,2023,9,26.6,31.1,23.7
Pulau Ubin,2023,9,7,2023-09-07,S106,2023,9,27.8,33.8,24.1
Pulau Ubin,2023,9,8,2023-09-08,S106,2023,9,29.2,33.4,26.6
Pulau Ubin,2023,9,9,2023-09-09,S106,2023,9,27.5,31,25.2
Pulau Ubin,2023,9,10,2023-09-10,S106,2023,9,26.4,32.7,24.3
Pulau Ubin,2023,9,11,2023-09-11,S106,2023,9,27.5,32.3,24.6
Pulau Ubin,2023,9,12,2023-09-12,S106,2023,9,28.1,32.2,25.5
Pulau Ubin,2023,9,13,2023-09-13,S106,2023,9,28.9,33.5,26
Pulau Ubin,2023,9,14,2023-09-14,S106,2023,9,28.9,32.7,25.6
Pulau Ubin,2023,9,15,2023-09-15,S106,2023,9,29,33.4,25.5
Pulau Ubin,2023,9,16,2023-09-16,S106,2023,9,29.4,33.4,26.6
Pulau Ubin,2023,9,17,2023-09-17,S106,2023,9,28.8,33.6,26.1
Pulau Ubin,2023,9,18,2023-09-18,S106,2023,9,28,32.6,24
Pulau Ubin,2023,9,19,2023-09-19,S106,2023,9,28.4,33.8,25.7
Pulau Ubin,2023,9,20,2023-09-20,S106,2023,9,26.9,32.6,23.6
Pulau Ubin,2023,9,21,2023-09-21,S106,2023,9,27.4,34,24.6
Pulau Ubin,2023,9,22,2023-09-22,S106,2023,9,26.1,30.3,25
Pulau Ubin,2023,9,23,2023-09-23,S106,2023,9,27.6,32.2,24.9
Pulau Ubin,2023,9,24,2023-09-24,S106,2023,9,26,29.3,23.6
Pulau Ubin,2023,9,25,2023-09-25,S106,2023,9,27.7,33.7,24.2
Pulau Ubin,2023,9,26,2023-09-26,S106,2023,9,28.3,33.1,25.2
Pulau Ubin,2023,9,27,2023-09-27,S106,2023,9,29,33.8,25.3
Pulau Ubin,2023,9,28,2023-09-28,S106,2023,9,29.1,33.3,26.4
Pulau Ubin,2023,9,29,2023-09-29,S106,2023,9,28.5,33.5,25.5
Pulau Ubin,2023,9,30,2023-09-30,S106,2023,9,27.4,32.5,25.8
Pulau Ubin,2023,10,1,2023-10-01,S106,2023,10,27.9,33,25
Pulau Ubin,2023,10,2,2023-10-02,S106,2023,10,28.9,34,25.5
Pulau Ubin,2023,10,3,2023-10-03,S106,2023,10,27.3,31.6,25
Pulau Ubin,2023,10,4,2023-10-04,S106,2023,10,28.1,33.6,24.5
Pulau Ubin,2023,10,5,2023-10-05,S106,2023,10,29,34.2,25.4
Pulau Ubin,2023,10,6,2023-10-06,S106,2023,10,29,33.5,25.8
Pulau Ubin,2023,10,7,2023-10-07,S106,2023,10,29.1,33.5,26
Pulau Ubin,2023,10,8,2023-10-08,S106,2023,10,28.9,34,25.6
Pulau Ubin,2023,10,9,2023-10-09,S106,2023,10,28.8,34.6,25.9
Pulau Ubin,2023,10,10,2023-10-10,S106,2023,10,28.8,34.5,25.7
Pulau Ubin,2023,10,11,2023-10-11,S106,2023,10,28.8,34.1,25.5
Pulau Ubin,2023,10,12,2023-10-12,S106,2023,10,29.4,35.1,25.8
Pulau Ubin,2023,10,13,2023-10-13,S106,2023,10,29.2,34.5,25.4
Pulau Ubin,2023,10,14,2023-10-14,S106,2023,10,29.4,35,25.6
Pulau Ubin,2023,10,15,2023-10-15,S106,2023,10,29.4,34.8,25.8
Pulau Ubin,2023,10,16,2023-10-16,S106,2023,10,29.4,34.3,26
Pulau Ubin,2023,10,17,2023-10-17,S106,2023,10,29.5,35.4,25.8
Pulau Ubin,2023,10,18,2023-10-18,S106,2023,10,27.2,33.4,23.1
Pulau Ubin,2023,10,19,2023-10-19,S106,2023,10,28.3,33.7,24.7
Pulau Ubin,2023,10,20,2023-10-20,S106,2023,10,27.6,33.6,25.4
Pulau Ubin,2023,10,21,2023-10-21,S106,2023,10,27.3,34.1,24.7
Pulau Ubin,2023,10,22,2023-10-22,S106,2023,10,27.4,32.9,24.5
Pulau Ubin,2023,10,23,2023-10-23,S106,2023,10,27,32.9,24
Pulau Ubin,2023,10,24,2023-10-24,S106,2023,10,27.7,34.5,23.9
Pulau Ubin,2023,10,25,2023-10-25,S106,2023,10,26.5,32.6,24.3
Pulau Ubin,2023,10,26,2023-10-26,S106,2023,10,28.2,34.1,24
Pulau Ubin,2023,10,27,2023-10-27,S106,2023,10,28.7,33.6,25
Pulau Ubin,2023,10,28,2023-10-28,S106,2023,10,26.5,30.6,25.1
Pulau Ubin,2023,10,29,2023-10-29,S106,2023,10,28.2,34.2,24.8
Pulau Ubin,2023,10,30,2023-10-30,S106,2023,10,27.8,34.6,24.5
Pulau Ubin,2023,10,31,2023-10-31,S106,2023,10,28,33.3,24.3
Pulau Ubin,2023,11,1,2023-11-01,S106,2023,11,28,33.6,25.2
Pulau Ubin,2023,11,2,2023-11-02,S106,2023,11,28.4,33.6,24.9
Pulau Ubin,2023,11,3,2023-11-03,S106,2023,11,28.7,34.2,25.3
Pulau Ubin,2023,11,4,2023-11-04,S106,2023,11,27.7,32.5,25.4
Pulau Ubin,2023,11,5,2023-11-05,S106,2023,11,28,33.4,25.4
Pulau Ubin,2023,11,6,2023-11-06,S106,2023,11,27.5,34,25.2
Pulau Ubin,2023,11,7,2023-11-07,S106,2023,11,27.2,33.6,24.6
Pulau Ubin,2023,11,8,2023-11-08,S106,2023,11,27.3,31.5,24.5
Pulau Ubin,2023,11,9,2023-11-09,S106,2023,11,27.3,33.9,24.8
Pulau Ubin,2023,11,10,2023-11-10,S106,2023,11,27.3,33,25.5
Pulau Ubin,2023,11,11,2023-11-11,S106,2023,11,28.4,34.9,24.7
Pulau Ubin,2023,11,12,2023-11-12,S106,2023,11,27.3,34.1,24.5
Pulau Ubin,2023,11,13,2023-11-13,S106,2023,11,27.5,33.2,24.7
Pulau Ubin,2023,11,14,2023-11-14,S106,2023,11,26.7,32.4,25.1
Pulau Ubin,2023,11,15,2023-11-15,S106,2023,11,27.3,34.1,24.7
Pulau Ubin,2023,11,16,2023-11-16,S106,2023,11,26.8,34.4,24.3
Pulau Ubin,2023,11,17,2023-11-17,S106,2023,11,26.8,33.5,24.3
Pulau Ubin,2023,11,18,2023-11-18,S106,2023,11,28,33.2,24.7
Pulau Ubin,2023,11,19,2023-11-19,S106,2023,11,27.1,28.9,25.7
Pulau Ubin,2023,11,20,2023-11-20,S106,2023,11,27.4,33.9,24.3
Pulau Ubin,2023,11,21,2023-11-21,S106,2023,11,26.6,30.4,25
Pulau Ubin,2023,11,22,2023-11-22,S106,2023,11,27.1,31,25.2
Pulau Ubin,2023,11,23,2023-11-23,S106,2023,11,27.1,33,24.5
Pulau Ubin,2023,11,24,2023-11-24,S106,2023,11,27.2,31.2,24.5
Pulau Ubin,2023,11,25,2023-11-25,S106,2023,11,26.8,31.8,25.1
Pulau Ubin,2023,11,26,2023-11-26,S106,2023,11,26.3,33.1,24.1
Pulau Ubin,2023,11,27,2023-11-27,S106,2023,11,26.5,30.6,24.4
Pulau Ubin,2023,11,28,2023-11-28,S106,2023,11,27.3,32.6,25.1
Pulau Ubin,2023,11,29,2023-11-29,S106,2023,11,27.5,32.4,25.6
Pulau Ubin,2023,11,30,2023-11-30,S106,2023,11,27.2,33,24.2
Pulau Ubin,2023,12,1,2023-12-01,S106,2023,12,26,31.8,23.4
Pulau Ubin,2023,12,2,2023-12-02,S106,2023,12,27.2,32.5,24.8
Pulau Ubin,2023,12,3,2023-12-03,S106,2023,12,25.8,27.9,24.7
Pulau Ubin,2023,12,4,2023-12-04,S106,2023,12,27,31.6,24.6
Pulau Ubin,2023,12,5,2023-12-05,S106,2023,12,27.5,33.4,24.9
Pulau Ubin,2023,12,6,2023-12-06,S106,2023,12,25.9,31.3,23.8
Pulau Ubin,2023,12,7,2023-12-07,S106,2023,12,26.5,32.9,24.2
Pulau Ubin,2023,12,8,2023-12-08,S106,2023,12,28.2,33,25.4
Pulau Ubin,2023,12,9,2023-12-09,S106,2023,12,27.4,31.5,24.8
Pulau Ubin,2023,12,10,2023-12-10,S106,2023,12,27.4,31,25.8
Pulau Ubin,2023,12,11,2023-12-11,S106,2023,12,27.4,32.7,25.7
Pulau Ubin,2023,12,12,2023-12-12,S106,2023,12,26.6,30.3,25.5
Pulau Ubin,2023,12,13,2023-12-13,S106,2023,12,27.3,32.2,24.5
